(4.339744918979704, 6225.904389793868, -1326.8137809063774)
(4.338407961768098, 6223.730069905287, -1326.814144704258)
(4.337025529821403, 6221.556586751831, -1326.8144994071918)
(4.335724952397868, 6219.383903953712, -1326.8147995404433)
(4.334424374974333, 6217.21181232715, -1326.8152542877942)
(4.333105607656762, 6215.040584720555, -1326.81566356041)
(4.331659511080943, 6212.870193849085, -1326.8160455481848)
(4.330522642703727, 6210.700421434012, -1326.8164002511185)
(4.329112925915979, 6208.531503943959, -1326.8168095237343)
(4.327803253545426, 6206.363286764827, -1326.817155131721)
(4.326429916545749, 6204.195815371349, -1326.8175734992838)
(4.325147529016249, 6202.029135238263, -1326.8179191072704)
(4.32381966675166, 6199.863182700938, -1326.8183010950452)
(4.322509994381107, 6197.69803051895, -1326.8186557979789)
(4.321145752328448, 6195.533560457989, -1326.8190105009126)
(4.319927029428072, 6193.369918037206, -1326.8194197735284)
(40830.00000036918, 246.00000074315176, -55.999996675382135)
(40830.00000264292, 245.99999619567825, -55.99999553851376)
(40829.999999232314, 246.00000188002014, -56.000001222855644)
(40829.99999468484, 246.00000188002014, -56.0000034965924)
(40830.00000036918, 246.00000188002014, -55.999996675382135)
(40829.999998095445, 245.99999960628338, -56.00000008598727)
(40830.00000150605, 246.0000030168885, -55.99999781225051)
(40830.00000264292, 246.00000188002014, -55.99999894911889)
(40829.999999232314, 246.00000188002014, -56.00000008598727)
(36780.0000014995, 156.00000324411667, -57.99999826194835)
(36779.999999225765, 155.99999869664316, -57.99999712507997)
(36780.00000263637, 155.99999869664316, -58.0000005356851)
(36780.000000362634, 156.00000097037992, -57.999999398816726)
(36779.999999225765, 156.0000021072483, -57.99999257760646)
(36779.999999225765, 156.0000021072483, -57.99999712507997)
(36780.000000362634, 156.00000892845856, -58.000003946290235)
(36779.9999980889, 156.0000021072483, -58.00000508315861)
(36780.00000263637, 156.00000097037992, -58.00000167255348)
(36780.00000491011, 155.99999755977478, -57.99999826194835)
(36780.00000263637, 156.00000097037992, -58.000003946290235)
(36779.999999225765, 156.00000097037992, -57.999995988211595)
(36779.999999225765, 155.99999869664316, -57.999995988211595)
(36780.00000263637, 155.99999755977478, -58.0000005356851)
(36780.00000377324, 155.99999983351154, -58.0000005356851)
(36779.99999467829, 155.99999869664316, -58.00000167255348)
(36780.0000014995, 156.00000097037992, -57.999995988211595)
(36780.000000362634, 156.00000324411667, -58.0000005356851)
(36780.000000362634, 155.99999755977478, -58.00000508315861)
(36780.0000014995, 155.99999414916965, -58.0000005356851)
(36779.999999225765, 156.00000097037992, -57.99999712507997)
(36779.99999695203, 155.99999983351154, -58.00000280942186)
(36779.9999980889, 155.99999983351154, -58.0000005356851)
(36780.0000014995, 156.00000097037992, -57.99999826194835)
(36780.0000014995, 155.99999983351154, -58.0000005356851)
(36780.000000362634, 156.0000021072483, -57.999995988211595)
(36780.0000014995, 156.00000097037992, -57.999999398816726)
(36779.999999225765, 156.00000097037992, -57.999999398816726)
(36780.000000362634, 156.00000097037992, -57.999999398816726)
(36780.0000014995, 156.00000097037992, -57.99999257760646)
(36779.999999225765, 155.99999755977478, -57.999995988211595)
(36780.0000014995, 156.00000324411667, -57.99999826194835)
(36779.999999225765, 155.99999414916965, -57.99999826194835)
(36780.000000362634, 156.00000551785342, -58.0000005356851)
(36779.9999980889, 156.00000097037992, -58.00000167255348)
(36779.999999225765, 155.99999983351154, -57.99999826194835)
(36780.0000014995, 156.00000097037992, -58.00000167255348)
(32362.000001739943, 250.0000027794158, -59.99999984851456)
(32362.000000603075, 249.9999982319423, -60.00000098538294)
(32362.000000603075, 249.99999936881068, -60.000003259119694)
(32362.000001739943, 250.00000164254743, -59.99999757477781)
(32362.000000603075, 250.00000732688932, -60.00000098538294)
(32361.99999832934, 250.00000505315256, -59.99999757477781)
(32362.000000603075, 250.00000164254743, -60.000003259119694)
(32361.99999832934, 249.99999595820555, -60.000003259119694)
(32362.00000401368, 250.00000619002094, -59.99999757477781)
(32362.00000515055, 250.0000039162842, -60.00000553285645)
(32362.000000603075, 250.00000164254743, -60.00000098538294)
(32362.000000603075, 250.00000050567905, -60.000003259119694)
(32362.00000401368, 249.99999709507392, -59.99999643790943)
(32361.999999466207, 249.9999982319423, -59.99999984851456)
(32361.99999832934, 250.00000164254743, -59.99999984851456)
(32362.00000287681, 249.99999936881068, -60.000003259119694)
(32362.00000287681, 249.99999936881068, -60.00000439598807)
(32361.99999832934, 250.00000505315256, -59.99999757477781)
(32361.99999719247, 249.99999709507392, -60.00000098538294)
(32361.999999466207, 249.99999709507392, -60.00000212225132)
(32362.000001739943, 250.00000050567905, -60.00000098538294)
(32361.999999466207, 249.99999141073204, -59.99999643790943)
(32361.99999832934, 249.99999595820555, -59.999995301041054)
(32362.00000287681, 249.9999982319423, -59.999998711646185)
(32362.00000287681, 250.00000050567905, -59.99999984851456)
(32362.00000515055, 250.0000027794158, -60.00000098538294)
(32361.999999466207, 249.9999925476004, -59.99999643790943)
(32362.000000603075, 249.99999936881068, -59.99999757477781)
(32361.999999466207, 249.99999936881068, -60.00000439598807)
(32362.000001739943, 250.0000039162842, -59.99999757477781)
(32362.000001739943, 250.00000164254743, -59.999998711646185)
(32362.00000287681, 249.9999982319423, -59.99999984851456)
(32362.000001739943, 250.00000164254743, -60.00000098538294)
(32362.00000287681, 250.00000050567905, -60.000003259119694)
(32361.99999832934, 249.9999982319423, -60.00000439598807)
(32362.00000515055, 250.0000027794158, -59.99999757477781)
(32361.999999466207, 250.00000619002094, -60.00000098538294)
(32361.999999466207, 250.0000027794158, -59.99999984851456)
(32362.000000603075, 249.99999936881068, -60.000006669724826)
(32361.999999466207, 249.99999595820555, -60.00000098538294)
(32361.99999832934, 249.99999482133717, -60.00000212225132)
(32362.000001739943, 250.00000164254743, -59.99999757477781)
(32362.000001739943, 249.99999936881068, -59.99999757477781)
(32362.000001739943, 250.00000050567905, -60.00000212225132)
(32362.000001739943, 250.0000039162842, -59.999998711646185)
(32362.00000287681, 250.00000164254743, -59.999998711646185)
(32362.00000287681, 250.00000050567905, -59.99999984851456)
(32362.00000401368, 250.0000027794158, -60.00000553285645)
(32361.99999832934, 250.00000050567905, -59.999998711646185)
(32361.99999832934, 250.0000027794158, -59.99999984851456)
(32362.00000287681, 250.00000164254743, -59.99999757477781)
(32361.99999719247, 250.0000027794158, -60.00000098538294)
(32362.00000401368, 250.00000164254743, -60.00000439598807)
(32361.999999466207, 250.00000164254743, -59.99999757477781)
(32361.9999960556, 249.99999709507392, -59.99999984851456)
(32362.000000603075, 250.00000164254743, -59.99999757477781)
(32362.000001739943, 249.99999709507392, -59.999998711646185)
(32362.00000287681, 249.9999982319423, -60.00000098538294)
(32362.00000401368, 250.0000027794158, -59.999998711646185)
(24920.000001884546, 372.00000406301115, -62.00000370881753)
(24920.000001884546, 372.000000652406, -62.000001435080776)
(24919.99999847394, 371.99999951553764, -62.0000002982124)
(24920.000001884546, 372.0000063367479, -62.00000257194915)
(17231.999995601655, 495.99999897509406, -64.00000302164699)
(17232.000000149128, 495.9999978382257, -64.00000188477861)
(10031.999996726881, 615.9999998089916, -65.99999665013456)
(3070.0000024808105, 498.0000039722654, -67.99999937356915)
(3070.0000002070738, 498.00000624600216, -68.00000164730591)
(3069.9999990702054, 497.9999982879235, -68.00000051043753)
(3070.0000024808105, 497.9999982879235, -67.99999823670078)
(3069.9999990702054, 498.0000005616603, -67.9999970998324)
(3070.0000047545473, 498.000002835397, -67.99999596296402)
(3070.000001343942, 498.000002835397, -68.00000164730591)
(3070.0000002070738, 497.9999982879235, -68.00000505791104)
(3070.0000002070738, 497.9999994247919, -67.99999823670078)
(3069.999997933337, 498.00000169852865, -68.00000278417428)
(3069.9999990702054, 497.9999994247919, -67.99999596296402)
(3070.0000024808105, 498.0000005616603, -67.99999937356915)
(3070.000003617679, 498.00000169852865, -68.00000164730591)
(3070.0000047545473, 497.9999994247919, -67.99999937356915)
(3070.0000002070738, 497.9999994247919, -67.99999596296402)
(3069.9999967964686, 498.0000005616603, -67.99999596296402)
(3070.0000002070738, 498.0000005616603, -67.99999596296402)
(3070.000003617679, 498.00000738287054, -68.00000278417428)
(-4618.000001528344, 374.0000033758406, -69.99999982326699)
(3070.000001343942, 498.000002835397, -67.9999970998324)
(-4618.000000391476, 373.9999976914987, -70.0000043707405)
(3069.9999956596002, 497.99999715105514, -67.99999823670078)
(-4618.000003802081, 374.00000110210385, -70.00000550760888)
(3070.0000058914156, 498.0000005616603, -67.99999482609564)
(-4617.999995844002, 373.9999988283671, -70.00000209700374)
(3070.0000047545473, 498.0000039722654, -68.00000278417428)
(-4617.9999969808705, 373.9999988283671, -69.99999868639861)
(3070.0000024808105, 498.0000051091338, -68.00000505791104)
(3069.999997933337, 497.99999601418676, -68.00000051043753)
(-4618.000003802081, 373.99999655463034, -70.00000096013537)
(3070.0000047545473, 497.9999994247919, -67.99999937356915)
(-4618.000000391476, 374.00000110210385, -69.99999754953024)
(3069.9999967964686, 498.000002835397, -67.99999937356915)
(-4618.000002665212, 373.99999655463034, -69.99999982326699)
(3070.0000002070738, 498.00000169852865, -67.99999823670078)
(-4618.000000391476, 373.9999976914987, -70.0000043707405)
(3070.000003617679, 497.9999994247919, -68.00000051043753)
(-4617.9999969808705, 373.9999988283671, -69.99999982326699)
(3070.000001343942, 498.00000169852865, -68.00000051043753)
(-4618.000002665212, 374.0000033758406, -70.00000209700374)
(3069.9999967964686, 498.000002835397, -67.99999937356915)
(-4618.000002665212, 373.99999655463034, -69.99999982326699)
(3070.0000002070738, 498.00000169852865, -67.99999823670078)
(3070.0000002070738, 497.9999982879235, -68.00000505791104)
(-4617.999999254607, 373.9999988283671, -69.99999527579348)
(3070.000001343942, 498.000002835397, -67.99999596296402)
(-4617.999994707134, 374.00000110210385, -69.99999868639861)
(3069.9999933858635, 498.0000005616603, -68.00000278417428)
(-4617.999999254607, 374.00000110210385, -70.00000096013537)
(10270.000000218715, 378.00000086463115, -66.0000000607397)
(-4617.999998117739, 374.00000223897223, -70.00000323387212)
(-4617.999998117739, 373.9999999652355, -69.99999982326699)
(2581.999999620166, 254.00000367881148, -68.00000051043753)
(2581.9999984832975, 254.00000140507473, -68.00000051043753)
(2582.0000007570343, 254.00000026820635, -68.00000051043753)
(-4617.999995844002, 374.0000033758406, -70.00000096013537)
(2581.999999620166, 254.00000367881148, -68.00000164730591)
(2581.9999984832975, 254.00000026820635, -67.99999937356915)
(-4618.000000391476, 373.9999999652355, -70.00000209700374)
